51.28182248307969, 51.268548901852334
50.39609492943645, 41.249091263074526
50.24545950163464, 29.778448602774787
48.7270392174575, 25.029197878285853
47.38276910678476, 23.182067622972298
46.34837829358023, 21.65982136432334
45.56675915644084, 20.605961517074544
46.030151183531196, 20.224800918792788
45.08994116329679, 19.586039059636086
45.361730165962534, 20.556913748533933
44.488512332691904, 19.104901623593083
43.87878920877158, 18.22467060044637
43.45312367755497, 18.28329303908669
42.91990740294938, 16.616959968366476
42.11658869364132, 17.221986231161246
42.37970192574854, 16.759883600462675
42.23994166331184, 15.884790115474525
42.184294425544515, 16.316826448253693
41.44319440531802, 15.498036084648536
41.32106877945107, 13.992000377373328
40.661479259677776, 12.974263364752654
40.56114437996177, 13.297613908990156
39.875749925309044, 14.646156381284559
39.78851128748218, 14.460109909442416
39.06750462204337, 14.149591207740066
38.384888341083226, 14.402882010085783
37.79529250251519, 15.531097379123478
37.83185868358624, 16.900256791118316
37.76066317009019, 16.86586947349139
37.5307458303084, 16.4137293337033
37.49134473745764, 16.471761854669857
36.71653951345296, 15.911699914962988
36.31062902105123, 15.97111609205722
36.09447797725946, 15.477216640906137
35.56451136145365, 16.423741275583637
35.56683193858515, 16.421057658762983
35.353697203324536, 17.15688390052047
35.579426067238366, 17.642474491027304
35.68613385486187, 18.19589483778977
35.28056470707714, 16.623170741345707
35.44609073356248, 14.93587037877261
35.22257117292872, 14.360814422115954
34.4896766228373, 13.601610385815817
34.07139835161535, 12.730407828864175
33.679781938069475, 13.24330690272172
33.1487222007043, 12.873335627009183
33.01342405262202, 12.13489723720801
32.68430444558853, 11.993634591216173
32.38732299341771, 11.851577707017855
32.52926887076638, 11.999042477632361
32.70460659254217, 12.185384155228276
32.240572446306444, 12.364600242843565
31.920062709335255, 12.55446805246413
31.343094667872265, 11.69051173274907
31.0767830038709, 11.570808402400653
30.863197041381163, 11.438767097631098
31.010875416437035, 11.40562828198077
30.377704808182674, 11.599956934407333
29.895622249746317, 12.115777575744028
29.590179028653292, 12.04888902068103
29.422831888969554, 11.66549008968912
29.6416819642539, 11.526987129590552
29.56349059137105, 11.591496683868767
29.08743959418497, 11.208506273612004
29.06197999550449, 11.631349619518083
28.656636909343298, 10.637528170184487
28.311561943271062, 10.904559589430061
27.8517669983831, 10.815227175607275
27.549722969627854, 11.725996132091186
27.112168395034175, 12.18971649349637
26.805783385545574, 10.986645987155846
25.949741013146472, 10.376935352813996
25.757182172227587, 10.396720755523301
26.027551609371418, 9.60016226083492
25.478646849987445, 10.331490236235044
25.209594189513183, 10.400346959147244
25.383752778337488, 11.163835063179045
26.094563992487796, 10.736214708332465
25.338113972321366, 11.211150941417253
24.928358330169445, 11.423071410977933
24.52729103051737, 11.623288204002783
24.792821731034188, 11.611769733916894
24.593964495376568, 13.374394733882973
24.513189084730357, 13.399142614372952
24.21458002554581, 12.971220552118103
24.14442931267787, 12.03719373155075
24.402102527320423, 11.894548612787883
24.48055410176206, 11.670288639502719
24.499059411088425, 11.684500223501539
24.121363438822186, 11.773879578859148
23.979231858419748, 12.507849608067332
23.986457436480855, 12.55484526164106
23.848653552760698, 12.0600301786381
23.972096985168463, 12.039418717445601
23.749174879197945, 12.63361750712164
24.337459251470296, 12.88272287600854
24.074481369866593, 12.735032580626507
24.404745351382033, 12.80035762845209
24.480197982322075, 12.409185172278788
24.13523305620722, 12.491857781988365
